Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,Geo_PLACESE,Geo_ZCTA3,ACS23_5yr_B25001001,ACS23_5yr_B25001001s,ACS23_5yr_B25003001,ACS23_5yr_B25003002,ACS23_5yr_B25003003,ACS23_5yr_B25003001s,ACS23_5yr_B25003002s,ACS23_5yr_B25003003s,ACS23_5yr_B25008001,ACS23_5yr_B25008002,ACS23_5yr_B25008003,ACS23_5yr_B25008001s,ACS23_5yr_B25008002s,ACS23_5yr_B25008003s,ACS23_5yr_B25008B001,ACS23_5yr_B25008B002,ACS23_5yr_B25008B003,ACS23_5yr_B25008B001s,ACS23_5yr_B25008B002s,ACS23_5yr_B25008B003s,ACS23_5yr_B25008D001,ACS23_5yr_B25008D002,ACS23_5yr_B25008D003,ACS23_5yr_B25008D001s,ACS23_5yr_B25008D002s,ACS23_5yr_B25008D003s,ACS23_5yr_B25008H001,ACS23_5yr_B25008H002,ACS23_5yr_B25008H003,ACS23_5yr_B25008H001s,ACS23_5yr_B25008H002s,ACS23_5yr_B25008H003s,ACS23_5yr_B25008I001,ACS23_5yr_B25008I002,ACS23_5yr_B25008I003,ACS23_5yr_B25008I001s,ACS23_5yr_B25008I002s,ACS23_5yr_B25008I003s
"ACSSF","ca","140","00",,,,"06","037",,,"224320",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037224320","Census Tract 2243.20",,,"Census Tract 2243.20, Los Angeles County, California","06037224320","290769","0",,,1158,109.697,1115,20,1095,110.9091,14.54545,110.9091,3585,52,3533,380.606,39.39394,380,59,0,59,33.93939,8.484848,33.93939,176,0,176,67.27273,8.484848,67.27273,0,0,0,8.484848,8.484848,8.484848,3336,52,3284,399.394,39.39394,398.1818
"ACSSF","ca","140","00",,,,"06","037",,,"224410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037224410","Census Tract 2244.10",,,"Census Tract 2244.10, Los Angeles County, California","06037224410","453271","0",,,1240,121.8182,1016,158,858,119.3939,78.18182,97.57576,2675,277,2398,321.8182,115.1515,313.3333,135,13,122,85.45454,10.30303,85.45454,365,7,358,118.1818,8.484848,118.1818,672,0,672,255.1515,8.484848,255.1515,1421,257,1164,183.6364,116.3636,166.0606
"ACSSF","ca","140","00",,,,"06","037",,,"224420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037224420","Census Tract 2244.20",,,"Census Tract 2244.20, Los Angeles County, California","06037224420","358656","0",,,958,103.0303,894,45,849,105.4545,20,106.0606,1920,83,1837,218.7879,39.39394,215.1515,83,0,83,36.36364,8.484848,36.36364,59,0,59,36.9697,8.484848,36.9697,74,0,74,33.93939,8.484848,33.93939,1720,83,1637,227.8788,39.39394,223.6364
"ACSSF","ca","140","00",,,,"06","037",,,"224600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037224600","Census Tract 2246",,,"Census Tract 2246, Los Angeles County, California","06037224600","718926","0",,,833,43.0303,776,112,664,40.60606,27.87879,44.84848,2795,485,2310,207.8788,137.5758,210.9091,173,32,141,67.87878,29.09091,60.60606,63,57,6,33.33333,32.72727,5.454545,12,0,12,12.12121,8.484848,12.12121,2608,396,2212,211.5152,127.8788,218.1818
"ACSSF","ca","140","00",,,,"06","037",,,"224701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037224701","Census Tract 2247.01",,,"Census Tract 2247.01, Los Angeles County, California","06037224701","235489","0",,,477,29.69697,401,3,398,29.09091,3.030303,29.69697,794,11,783,71.51515,12.12121,69.69697,28,0,28,20.60606,8.484848,20.60606,383,0,383,80,8.484848,80,251,11,240,58.18182,12.12121,56.36364,69,0,69,23.63636,8.484848,23.63636
"ACSSF","ca","140","00",,,,"06","037",,,"224702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037224702","Census Tract 2247.02",,,"Census Tract 2247.02, Los Angeles County, California","06037224702","395566","0",,,1000,73.33334,718,0,718,81.21212,8.484848,81.21212,1579,0,1579,209.697,8.484848,209.697,27,0,27,19.39394,8.484848,19.39394,597,0,597,106.0606,8.484848,106.0606,726,0,726,190.303,8.484848,190.303,110,0,110,51.51515,8.484848,51.51515
"ACSSF","ca","140","00",,,,"06","037",,,"226001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037226001","Census Tract 2260.01",,,"Census Tract 2260.01, Los Angeles County, California","06037226001","1034764","0",,,609,55.75758,598,81,517,57.57576,35.75758,60.60606,1976,165,1811,232.7273,73.33334,233.3333,322,0,322,147.8788,8.484848,147.8788,42,35,7,36.36364,35.75758,7.272727,8,0,8,7.272727,8.484848,7.272727,1604,130,1474,234.5455,64.24242,223.0303
"ACSSF","ca","140","00",,,,"06","037",,,"226002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037226002","Census Tract 2260.02",,,"Census Tract 2260.02, Los Angeles County, California","06037226002","2568345","0",,,1405,68.48485,1209,167,1042,84.24242,37.57576,90.90909,1821,219,1602,259.394,53.93939,266.0606,351,42,309,96.36364,30.90909,89.69697,164,50,114,56.9697,25.45455,51.51515,482,107,375,99.39394,43.0303,82.42424,716,15,701,247.8788,18.18182,247.8788
"ACSSF","ca","140","00",,,,"06","037",,,"226410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037226410","Census Tract 2264.10",,,"Census Tract 2264.10, Los Angeles County, California","06037226410","282483","0",,,869,42.42424,835,101,734,43.0303,35.15152,55.75758,3561,512,3049,310.303,212.1212,327.8788,32,0,32,29.69697,8.484848,29.69697,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,3504,512,2992,318.7879,212.1212,336.3636
"ACSSF","ca","140","00",,,,"06","037",,,"226420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037226420","Census Tract 2264.20",,,"Census Tract 2264.20, Los Angeles County, California","06037226420","426940","0",,,1307,89.69697,1307,259,1048,89.69697,41.21212,100,5225,1344,3881,514.5455,238.7879,504.8485,194,0,194,103.0303,11.51515,103.0303,223,0,223,127.2727,11.51515,127.2727,0,0,0,11.51515,11.51515,11.51515,4790,1344,3446,521.2121,238.7879,504.8485
"ACSSF","ca","140","00",,,,"06","037",,,"226701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037226701","Census Tract 2267.01",,,"Census Tract 2267.01, Los Angeles County, California","06037226701","376108","0",,,614,38.18182,610,190,420,38.78788,30.90909,51.51515,2518,950,1568,152.7273,207.8788,196.3636,67,7,60,40,7.878788,39.39394,14,14,0,11.51515,11.51515,8.484848,0,0,0,8.484848,8.484848,8.484848,2437,929,1508,163.6364,209.0909,197.5758
"ACSSF","ca","140","00",,,,"06","037",,,"226702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037226702","Census Tract 2267.02",,,"Census Tract 2267.02, Los Angeles County, California","06037226702","406619","0",,,883,101.8182,867,290,577,103.0303,104.8485,61.21212,3983,1467,2516,583.0303,546.6667,449.697,135,0,135,52.12121,8.484848,52.12121,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,3840,1467,2373,585.4545,546.6667,456.9697
"ACSSF","ca","140","00",,,,"06","037",,,"227010",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037227010","Census Tract 2270.10",,,"Census Tract 2270.10, Los Angeles County, California","06037227010","579198","0",,,1104,129.0909,1079,195,884,136.9697,38.18182,147.2727,4273,848,3425,524.8485,215.7576,524.8485,204,82,122,93.93939,89.09091,63.63636,0,0,0,8.484848,8.484848,8.484848,120,0,120,78.18182,8.484848,78.18182,3949,766,3183,533.9394,176.3636,519.3939
"ACSSF","ca","140","00",,,,"06","037",,,"227020",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037227020","Census Tract 2270.20",,,"Census Tract 2270.20, Los Angeles County, California","06037227020","440119","0",,,798,64.84849,771,272,499,67.27273,49.09091,73.33334,3488,1089,2399,414.5454,193.9394,438.7879,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,3488,1089,2399,414.5454,193.9394,438.7879
"ACSSF","ca","140","00",,,,"06","037",,,"228100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228100","Census Tract 2281",,,"Census Tract 2281, Los Angeles County, California","06037228100","1003328","0",,,1227,144.2424,1147,495,652,150.9091,146.0606,104.2424,4392,1781,2611,476.9697,393.3333,474.5454,62,0,62,26.06061,8.484848,26.06061,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,4330,1781,2549,475.1515,393.3333,472.1212
"ACSSF","ca","140","00",,,,"06","037",,,"228210",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228210","Census Tract 2282.10",,,"Census Tract 2282.10, Los Angeles County, California","06037228210","411032","0",,,994,74.54546,948,253,695,78.78788,47.87879,70.30303,3801,1273,2528,381.2121,253.3333,290.9091,368,106,262,90.30303,69.69697,55.15152,54,25,29,28.48485,21.81818,17.57576,5,0,5,6.060606,8.484848,6.060606,3287,1142,2145,393.9394,259.394,284.8485
"ACSSF","ca","140","00",,,,"06","037",,,"228220",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228220","Census Tract 2282.20",,,"Census Tract 2282.20, Los Angeles County, California","06037228220","366214","0",,,1042,60,1017,271,746,61.81818,43.0303,67.27273,4384,1482,2902,369.697,272.1212,341.8182,289,86,203,57.57576,45.45454,61.81818,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,4078,1379,2699,375.7576,278.1818,356.9697
"ACSSF","ca","140","00",,,,"06","037",,,"228310",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228310","Census Tract 2283.10",,,"Census Tract 2283.10, Los Angeles County, California","06037228310","546319","0",,,1135,61.81818,1118,290,828,68.48485,53.93939,69.69697,4486,1377,3109,366.6667,313.3333,301.8182,170,100,70,98.18182,89.69697,39.39394,0,0,0,8.484848,8.484848,8.484848,13,0,13,11.51515,8.484848,11.51515,4303,1277,3026,371.5151,302.4243,313.9394
"ACSSF","ca","140","00",,,,"06","037",,,"228320",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228320","Census Tract 2283.20",,,"Census Tract 2283.20, Los Angeles County, California","06037228320","337041","0",,,761,66.66666,749,133,616,67.87878,43.0303,83.63636,3420,611,2809,416.9697,209.697,446.6667,93,21,72,49.09091,16.36364,46.66667,0,0,0,8.484848,8.484848,8.484848,19,19,0,22.42424,22.42424,8.484848,3308,571,2737,426.0606,206.6667,450.303
"ACSSF","ca","140","00",,,,"06","037",,,"228410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228410","Census Tract 2284.10",,,"Census Tract 2284.10, Los Angeles County, California","06037228410","277715","0",,,739,65.45454,716,143,573,65.45454,26.66667,67.87878,3096,728,2368,296.9697,176.9697,300.606,55,23,32,33.93939,16.36364,29.69697,52,25,27,29.09091,21.81818,18.18182,16,0,16,15.15152,8.484848,15.15152,2906,613,2293,301.2121,171.5152,303.0303
"ACSSF","ca","140","00",,,,"06","037",,,"228420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228420","Census Tract 2284.20",,,"Census Tract 2284.20, Los Angeles County, California","06037228420","277393","0",,,688,52.12121,662,138,524,55.15152,38.18182,49.09091,2893,791,2102,309.697,263.0303,241.8182,113,14,99,44.84848,12.12121,43.63636,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,2776,773,2003,315.7576,263.6364,250.9091
"ACSSF","ca","140","00",,,,"06","037",,,"228500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228500","Census Tract 2285",,,"Census Tract 2285, Los Angeles County, California","06037228500","448896","0",,,1238,90.90909,1180,237,943,92.12122,41.21212,95.75758,4806,896,3910,736.9697,230.9091,739.3939,1071,22,1049,633.3333,24.24242,633.9394,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,3727,874,2853,357.5757,231.5152,346.6667
"ACSSF","ca","140","00",,,,"06","037",,,"228600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228600","Census Tract 2286",,,"Census Tract 2286, Los Angeles County, California","06037228600","526963","0",,,1173,87.87878,1073,348,725,94.54546,67.87878,97.57576,4728,1760,2968,521.8182,318.7879,540.6061,191,0,191,97.57576,8.484848,97.57576,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,4451,1643,2808,533.3333,332.1212,560
"ACSSF","ca","140","00",,,,"06","037",,,"228710",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228710","Census Tract 2287.10",,,"Census Tract 2287.10, Los Angeles County, California","06037228710","404789","0",,,1053,76.9697,996,337,659,83.63636,55.15152,86.06061,4058,1300,2758,428.4849,225.4545,450.303,257,69,188,100.6061,60,95.15151,8,0,8,7.878788,8.484848,7.878788,0,0,0,8.484848,8.484848,8.484848,3793,1231,2562,433.3333,220,455.7576
"ACSSF","ca","140","00",,,,"06","037",,,"228720",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228720","Census Tract 2287.20",,,"Census Tract 2287.20, Los Angeles County, California","06037228720","404152","0",,,1139,84.24242,1139,351,788,84.24242,58.78788,93.33334,4904,1623,3281,309.0909,250.303,317.5757,599,83,516,132.1212,53.93939,152.1212,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,4280,1515,2765,315.1515,256.3636,316.9697
"ACSSF","ca","140","00",,,,"06","037",,,"228800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228800","Census Tract 2288",,,"Census Tract 2288, Los Angeles County, California","06037228800","844484","0",,,1311,102.4242,1240,461,779,103.0303,111.5152,86.06061,5371,2166,3205,442.4243,468.4849,520,370,38,332,120,27.27273,122.4242,110,98,12,115.1515,112.7273,12.72727,0,0,0,11.51515,11.51515,11.51515,4891,2030,2861,478.1818,450.9091,558.1818
"ACSSF","ca","140","00",,,,"06","037",,,"228900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037228900","Census Tract 2289",,,"Census Tract 2289, Los Angeles County, California","06037228900","515517","0",,,916,72.72727,916,126,790,72.72727,42.42424,69.69697,3187,704,2483,358.1818,250.9091,296.9697,151,0,151,70.90909,8.484848,70.90909,0,0,0,8.484848,8.484848,8.484848,8,0,8,8.484848,8.484848,8.484848,2980,704,2276,392.7273,250.9091,333.9394
"ACSSF","ca","140","00",,,,"06","037",,,"229100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037229100","Census Tract 2291",,,"Census Tract 2291, Los Angeles County, California","06037229100","475049","0",,,1141,98.18182,1092,418,674,103.0303,102.4242,55.15152,4572,1532,3040,363.0303,269.697,329.697,411,180,231,149.697,90.30303,126.0606,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,3970,1262,2708,362.4243,236.3636,358.1818
"ACSSF","ca","140","00",,,,"06","037",,,"229200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037229200","Census Tract 2292",,,"Census Tract 2292, Los Angeles County, California","06037229200","445674","0",,,1229,80.60606,1144,187,957,76.9697,64.24242,83.63636,4548,953,3595,533.9394,332.7273,598.1818,287,49,238,107.2727,47.87879,93.93939,53,0,53,39.39394,8.484848,39.39394,4,4,0,6.666667,6.666667,8.484848,4128,900,3228,588.4849,328.4849,646.6667
"ACSSF","ca","140","00",,,,"06","037",,,"229300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037229300","Census Tract 2293",,,"Census Tract 2293, Los Angeles County, California","06037229300","502416","515",,,1389,113.3333,1363,350,1013,113.3333,85.45454,126.0606,5697,1765,3932,550.303,447.8788,563.0303,462,77,385,232.1212,66.66666,226.0606,31,0,31,17.57576,11.51515,17.57576,60,0,60,36.36364,11.51515,36.36364,5118,1678,3440,540.6061,429.697,543.0303
"ACSSF","ca","140","00",,,,"06","037",,,"229410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037229410","Census Tract 2294.10",,,"Census Tract 2294.10, Los Angeles County, California","06037229410","542426","0",,,923,76.9697,839,176,663,81.81818,44.84848,85.45454,3877,1018,2859,617.5757,241.8182,636.9697,284,3,281,90.30303,3.030303,90.30303,0,0,0,8.484848,8.484848,8.484848,18,0,18,19.39394,8.484848,19.39394,3540,1009,2531,613.9394,241.2121,638.7879
"ACSSF","ca","140","00",,,,"06","037",,,"229420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037229420","Census Tract 2294.20",,,"Census Tract 2294.20, Los Angeles County, California","06037229420","584157","0",,,1038,47.87879,1004,239,765,47.87879,55.75758,60.60606,4611,1182,3429,352.7273,310.303,384.8485,319,84,235,155.1515,64.24242,143.6364,9,0,9,7.878788,8.484848,7.878788,11,0,11,10.30303,8.484848,10.30303,4272,1098,3174,328.4849,300,339.394
"ACSSF","ca","140","00",,,,"06","037",,,"231100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231100","Census Tract 2311",,,"Census Tract 2311, Los Angeles County, California","06037231100","894059","0",,,720,53.33333,658,75,583,61.81818,23.0303,64.84849,2469,375,2094,301.2121,134.5455,318.1818,317,19,298,166.0606,18.78788,164.2424,7,0,7,6.060606,8.484848,6.060606,0,0,0,8.484848,8.484848,8.484848,2120,349,1771,276.9697,136.3636,281.8182
"ACSSF","ca","140","00",,,,"06","037",,,"231210",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231210","Census Tract 2312.10",,,"Census Tract 2312.10, Los Angeles County, California","06037231210","320683","0",,,1304,83.0303,1218,60,1158,86.66666,33.33333,89.69697,4241,178,4063,370.303,112.7273,382.4243,1105,20,1085,296.9697,19.39394,296.9697,137,0,137,108.4848,8.484848,108.4848,108,0,108,167.8788,8.484848,167.8788,2576,158,2418,353.9394,110.303,366.6667
"ACSSF","ca","140","00",,,,"06","037",,,"231220",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231220","Census Tract 2312.20",,,"Census Tract 2312.20, Los Angeles County, California","06037231220","965178","0",,,1439,110.9091,1367,99,1268,115.7576,38.78788,116.3636,4076,410,3666,442.4243,164.2424,415.7576,596,0,596,232.7273,8.484848,232.7273,405,36,369,89.69697,27.27273,89.69697,128,0,128,80,8.484848,80,2860,374,2486,427.2727,161.2121,398.7879
"ACSSF","ca","140","00",,,,"06","037",,,"231301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231301","Census Tract 2313.01",,,"Census Tract 2313.01, Los Angeles County, California","06037231301","233928","0",,,847,90.30303,792,227,565,93.93939,92.12122,43.63636,2555,791,1764,251.5152,238.1818,195.7576,214,8,206,80.60606,9.69697,80.60606,0,0,0,8.484848,8.484848,8.484848,79,38,41,50.90909,27.87879,40,1927,745,1182,240.6061,236.3636,161.8182
"ACSSF","ca","140","00",,,,"06","037",,,"231302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231302","Census Tract 2313.02",,,"Census Tract 2313.02, Los Angeles County, California","06037231302","423524","0",,,881,85.45454,805,345,460,97.57576,52.12121,107.8788,2859,1271,1588,423.0303,188.4848,441.2121,724,291,433,195.1515,120,198.1818,23,0,23,23.63636,8.484848,23.63636,289,289,0,117.5758,117.5758,8.484848,1857,725,1132,370.303,120,377.5757
"ACSSF","ca","140","00",,,,"06","037",,,"231400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231400","Census Tract 2314",,,"Census Tract 2314, Los Angeles County, California","06037231400","621035","0",,,1572,106.0606,1466,506,960,111.5152,93.33334,124.2424,4457,1807,2650,393.9394,375.1515,347.8788,748,353,395,209.697,184.8485,126.0606,138,114,24,63.63636,61.21212,22.42424,168,80,88,70.90909,54.54546,47.87879,3307,1233,2074,427.8788,332.7273,332.7273
"ACSSF","ca","140","00",,,,"06","037",,,"231500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231500","Census Tract 2315",,,"Census Tract 2315, Los Angeles County, California","06037231500","919207","0",,,1537,89.69697,1504,938,566,94.54546,84.84849,95.75758,5029,3098,1931,482.4243,370.303,375.7576,1680,1202,478,248.4848,238.1818,172.1212,256,218,38,124.8485,125.4545,21.21212,87,87,0,59.39394,59.39394,11.51515,3006,1591,1415,499.394,372.7273,391.5151
"ACSSF","ca","140","00",,,,"06","037",,,"231601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231601","Census Tract 2316.01",,,"Census Tract 2316.01, Los Angeles County, California","06037231601","319388","0",,,795,120.6061,744,249,495,120,44.84848,112.7273,2197,975,1222,330.303,138.1818,316.9697,670,298,372,247.8788,150.303,191.5152,0,0,0,8.484848,8.484848,8.484848,31,0,31,36.9697,8.484848,36.9697,1507,764,743,337.5757,149.697,289.0909
"ACSSF","ca","140","00",,,,"06","037",,,"231602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231602","Census Tract 2316.02",,,"Census Tract 2316.02, Los Angeles County, California","06037231602","315013","0",,,662,69.69697,632,276,356,70.90909,85.45454,41.21212,1836,746,1090,196.3636,215.7576,145.4545,404,214,190,104.2424,100,79.39394,0,0,0,8.484848,8.484848,8.484848,87,73,14,68.48485,67.87878,14.54545,1219,414,805,200,170.303,155.7576
"ACSSF","ca","140","00",,,,"06","037",,,"231603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231603","Census Tract 2316.03",,,"Census Tract 2316.03, Los Angeles County, California","06037231603","320263","0",,,836,74.54546,760,113,647,78.18182,31.51515,81.21212,2848,520,2328,298.7879,139.3939,303.6364,636,212,424,163.0303,50.90909,168.4848,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,2212,308,1904,283.6364,136.9697,273.9394
"ACSSF","ca","140","00",,,,"06","037",,,"231710",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231710","Census Tract 2317.10",,,"Census Tract 2317.10, Los Angeles County, California","06037231710","323785","0",,,1286,98.18182,1185,81,1104,110.303,34.54546,119.3939,4001,313,3688,453.3333,149.0909,469.697,545,7,538,114.5455,7.272727,114.5455,0,0,0,8.484848,8.484848,8.484848,11,0,11,10.30303,8.484848,10.30303,3400,306,3094,447.2727,148.4848,465.4546
"ACSSF","ca","140","00",,,,"06","037",,,"231720",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231720","Census Tract 2317.20",,,"Census Tract 2317.20, Los Angeles County, California","06037231720","472239","0",,,1634,124.8485,1514,360,1154,127.8788,62.42424,132.1212,5174,1473,3701,472.1212,295.7576,498.7879,344,64,280,110.303,54.54546,98.18182,99,18,81,50.90909,18.78788,46.66667,151,119,32,75.75758,70.90909,21.21212,4580,1272,3308,468.4849,271.5151,501.8182
"ACSSF","ca","140","00",,,,"06","037",,,"231800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231800","Census Tract 2318",,,"Census Tract 2318, Los Angeles County, California","06037231800","520258","0",,,1425,101.2121,1372,201,1171,106.0606,58.18182,104.8485,5460,842,4618,518.1818,270.9091,519.3939,226,146,80,114.5455,106.6667,51.51515,0,0,0,11.51515,11.51515,11.51515,0,0,0,11.51515,11.51515,11.51515,5225,687,4538,515.1515,250.303,526.6667
"ACSSF","ca","140","00",,,,"06","037",,,"231901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231901","Census Tract 2319.01",,,"Census Tract 2319.01, Los Angeles County, California","06037231901","244763","0",,,800,99.39394,785,263,522,101.8182,67.87878,92.72727,3405,1180,2225,635.1515,353.9394,623.6364,315,118,197,118.1818,83.63636,80,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,3090,1062,2028,635.7576,344.2424,629.697
"ACSSF","ca","140","00",,,,"06","037",,,"231902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037231902","Census Tract 2319.02",,,"Census Tract 2319.02, Los Angeles County, California","06037231902","324078","0",,,804,44.84848,783,175,608,49.69697,47.87879,55.15152,3094,733,2361,335.7576,237.5758,297.5757,191,20,171,66.06061,16.36364,63.0303,0,0,0,8.484848,8.484848,8.484848,0,0,0,8.484848,8.484848,8.484848,2903,713,2190,352.7273,238.1818,306.6667
"ACSSF","ca","140","00",,,,"06","037",,,"232110",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037232110","Census Tract 2321.10",,,"Census Tract 2321.10, Los Angeles County, California","06037232110","380033","0",,,883,56.9697,845,224,621,61.21212,51.51515,51.51515,3400,1120,2280,325.4546,291.5151,224.8485,572,257,315,143.0303,127.2727,60,16,0,16,13.93939,8.484848,13.93939,7,7,0,6.666667,6.666667,8.484848,2848,966,1882,324.8485,284.2424,223.6364
